accident_ticker,died_of_age_ticker,died,new_borns,birth_ticker,death_ticker,population_num
6,0,"['William Comnick', 'Virginia Comnick', 'Albert Comnick', 'Juan Denko', 'Charles Comnick', 'Jeanne Comnick']","['Phillip Comnick', 'Ronald Denko', 'Daniel Comnick', 'Jewell Comnick', 'Iris Comnick', 'Robin Comnick', 'Rita Comnick', 'Alan Denko', 'George Denko', 'James Comnick', 'Reba Denko', 'Victoria Comnick', 'Chris Comnick', 'Estella Comnick', 'Sonja Comnick', 'Reginald Comnick', 'Amy Comnick', 'Christopher Comnick', 'Polly Comnick', 'Fredrick Denko', 'Michael Comnick', 'Robert Comnick', 'Stephen Comnick', 'Micheal Comnick', 'Troy Comnick', 'Larry Comnick', 'Donna Comnick', 'Irene Comnick', 'Vickie Comnick', 'James Comnick', 'Pearl Comnick']",31,6,370
4,1,"['Corey Comnick', 'Nora Comnick', 'Donna Denko', 'Brandon Comnick', 'Reginald Comnick']",[],0,5,395
3,0,"['Jeffrey Comnick', 'Wanda Comnick', 'Sergio Comnick']","['Juliane Comnick', 'Emory Comnick', 'Martina Denko', 'Felicia Comnick', 'Catherine Comnick', 'Steven Comnick', 'John Comnick', 'Bobby Comnick', 'Leon Comnick', 'Roselyn Comnick', 'James Comnick', 'Jessica Comnick', 'Betty Comnick', 'Victoria Comnick', 'Jesse Comnick', 'Joseph Comnick', 'Luis Comnick', 'Eddie Comnick', 'Tanya Comnick', 'Lisa Comnick', 'Michael Comnick', 'John Comnick', 'Tina Comnick', 'Tiffani Comnick', 'Kathy Comnick', 'Maria Comnick', 'Georgia Comnick', 'Priscilla Comnick', 'Kennith Comnick', 'Carmelo Denko', 'Stuart Comnick', 'Helen Comnick', 'Linda Comnick', 'Mary Comnick', 'Bonnie Comnick']",35,3,390
1,1,"['Brian Comnick', 'Mary Comnick']",['Blanca Comnick'],1,2,422
5,0,"['Allen Denko', 'William Comnick', 'Gladys Comnick', 'Fredrick Denko', 'James Comnick']","['Lee Comnick', 'Russell Comnick', 'Jon Comnick', 'Willie Comnick', 'Annetta Comnick', 'Joshua Comnick', 'Joseph Denko', 'Kevin Comnick', 'Grace Comnick', 'Shannon Comnick', 'Rachel Comnick', 'Jamie Comnick', 'Timothy Comnick', 'David Comnick', 'Angela Comnick', 'Marshall Comnick', 'Christine Comnick', 'Michael Comnick', 'Kelly Comnick', 'Elizabeth Comnick', 'Carlos Comnick', 'Jim Comnick', 'Jeremy Comnick', 'Freda Comnick', 'Sophia Denko', 'Norman Comnick', 'Carl Comnick', 'Mary Denko', 'Diane Denko', 'Odessa Denko', 'Deanna Denko', 'Raul Comnick', 'Kenneth Comnick', 'Tara Denko', 'Sammy Denko', 'John Denko', 'Doyle Denko']",37,5,421
4,1,"['Shelley Comnick', 'Billie Comnick', 'Andrea Comnick', 'Cheryl Denko', 'Micheal Comnick']",['Dana Denko'],1,5,453
8,1,"['David Denko', 'Olive Comnick', 'Maynard Denko', 'Colin Comnick', 'Glenn Denko', 'Kenneth Comnick', 'Misty Comnick', 'Ronald Denko', 'Rachel Comnick']","['Maurice Comnick', 'Rosa Denko', 'Stephen Denko', 'Carlos Denko', 'Toya Denko', 'Maggie Comnick', 'Samuel Comnick', 'Clifford Comnick', 'Stacy Comnick', 'Raymond Comnick', 'Suzanne Comnick', 'Kathryn Denko', 'William Denko', 'Frank Comnick', 'Frieda Comnick', 'Gloria Comnick', 'Lara Comnick', 'Charles Comnick', 'William Comnick', 'Bertram Comnick', 'Sharon Denko', 'John Comnick', 'Heather Comnick', 'Scott Denko', 'Della Comnick', 'Terrance Comnick', 'Julie Comnick', 'Jackie Comnick', 'Richard Comnick', 'John Comnick', 'Fredrick Denko', 'Edna Denko', 'Joseph Comnick', 'Arthur Comnick', 'Maria Comnick']",35,9,449
5,0,"['David Comnick', 'Tommy Comnick', 'David Comnick', 'Lisa Comnick', 'Joseph Denko']",['Krista Comnick'],1,5,475
3,2,"['Sara Comnick', 'Eugene Comnick', 'Mallory Comnick', 'Arthur Comnick', 'Tiffani Comnick']","['Craig Comnick', 'Eric Denko', 'Robert Comnick', 'Mary Comnick', 'Joyce Comnick', 'Dave Denko', 'Carol Comnick', 'Sylvester Comnick', 'Judith Comnick', 'John Comnick', 'Dolores Comnick', 'Frances Comnick', 'Carl Denko', 'Lisa Denko', 'Jeanette Comnick', 'Kenneth Denko', 'Louis Comnick', 'Terri Comnick', 'Jack Comnick', 'Joseph Denko', 'Dean Comnick', 'Steve Comnick', 'Jenna Comnick', 'Samantha Denko', 'Mary Denko', 'Carita Denko']",26,5,471
3,0,"['Guadalupe Comnick', 'Glen Comnick', 'Michael Comnick']",[],0,3,492
9,4,"['Hugo Comnick', 'Sylvia Comnick', 'Douglas Comnick', 'Gregory Comnick', 'Shemeka Comnick', 'Aletha Comnick', 'Joseph Denko', 'Deborah Comnick', 'David Comnick', 'Philip Denko', 'Mary Denko', 'John Denko', 'Joyce Comnick']","['Lucy Comnick', 'Kevin Comnick', 'Keith Comnick', 'Robert Comnick', 'David Denko', 'Peter Comnick', 'Andrew Comnick', 'Bobby Denko', 'Barbara Comnick', 'Guadalupe Comnick', 'George Denko', 'Shirley Comnick', 'Mike Denko', 'Andrea Denko']",14,13,489
9,3,"['Richard Comnick', 'Kathryn Denko', 'Aline Comnick', 'Charles Denko', 'Christopher Comnick', 'Tillie Comnick', 'Phillip Comnick', 'Felicia Comnick', 'Kennith Comnick', 'Helen Comnick', 'Raymond Comnick', 'Mike Denko']","['Aida Denko', 'Daphne Comnick', 'Bob Denko', 'Ronald Comnick']",4,12,490
1,1,"['Charles Comnick', 'William Comnick']","['Charlotte Denko', 'Maria Comnick', 'Ruth Comnick', 'Norma Comnick', 'Keith Comnick']",5,2,482
6,0,"['Maryann Comnick', 'Sean Denko', 'Rose Denko', 'Gordon Comnick', 'Samuel Comnick', 'Craig Comnick']","['Adrienne Comnick', 'Grant Comnick', 'Thomas Comnick', 'Stuart Comnick', 'Peggy Comnick', 'Mike Comnick', 'Christine Comnick', 'Mark Comnick', 'Thomas Comnick', 'Jannet Comnick', 'Rosa Denko', 'Michael Comnick']",12,6,485
2,1,"['Lucille Comnick', 'Karen Comnick', 'Carol Comnick']",['Maria Comnick'],1,3,491
5,2,"['Gregory Comnick', 'Bryan Comnick', 'Michael Comnick', 'Carl Denko', 'Shanna Comnick', 'Marilynn Comnick', 'John Comnick']","['Diane Comnick', 'Erika Comnick', 'Robert Comnick', 'Robert Comnick', 'Mary Comnick', 'Virginia Comnick', 'Elizabeth Comnick', 'Diane Denko', 'Dan Comnick', 'Anna Comnick', 'Annie Comnick', 'William Comnick', 'William Comnick', 'Sammy Comnick', 'Sharon Comnick', 'Sally Comnick', 'Mary Comnick', 'Marisol Comnick', 'Emmie Comnick', 'Sherry Comnick', 'Paula Comnick', 'Ingrid Comnick', 'Marcella Denko', 'Roberto Comnick', 'Julie Comnick', 'Yong Comnick', 'Lisa Denko']",27,7,489
5,1,"['Agnes Comnick', 'Michael Comnick', 'Johnny Comnick', 'Betty Comnick', 'Lara Comnick', 'Joseph Denko']",[],0,6,509
6,1,"['Otis Comnick', 'Marcus Comnick', 'Jim Comnick', 'Christine Comnick', 'Martina Denko', 'Roselyn Comnick', 'Samantha Denko']","['Vicki Comnick', 'Rachael Comnick', 'Edward Denko', 'Colleen Comnick', 'Miguel Denko', 'Charles Denko', 'Mary Comnick', 'Evelyn Comnick', 'Jason Comnick', 'Patricia Comnick', 'Robert Comnick', 'Julie Comnick', 'Kathy Comnick', 'Camille Comnick', 'Lakesha Comnick', 'Virginia Denko', 'William Comnick', 'Jeannette Denko', 'Sheldon Comnick', 'Leah Comnick', 'Craig Comnick', 'John Comnick', 'Robert Comnick', 'Anthony Comnick', 'Gretchen Comnick', 'Edward Comnick', 'Marjorie Comnick', 'Leslie Comnick', 'Martin Comnick', 'Jackie Comnick', 'James Comnick', 'Roberta Comnick', 'Irene Comnick', 'Ruby Comnick', 'Rocco Comnick', 'Samuel Comnick', 'David Comnick']",37,7,503
4,0,"['Sara Comnick', 'Christopher Denko', 'Suzanne Comnick', 'Jessica Comnick']",[],0,4,533
2,1,"['Laurie Denko', 'Thomas Denko', 'Kathryn Comnick']","['Kathryn Denko', 'Daryl Comnick', 'Scott Denko', 'Juan Comnick', 'Luke Comnick', 'Angela Comnick', 'Jeanette Comnick', 'Rochelle Comnick', 'Rebecca Comnick', 'Jesse Comnick', 'Elias Denko', 'Elizabeth Denko', 'Trisha Comnick', 'Ralph Comnick', 'Marianne Comnick', 'Wanda Comnick', 'Joyce Comnick', 'Perry Comnick', 'Amanda Comnick', 'Kevin Comnick', 'Marcus Comnick', 'Justin Comnick', 'Patrick Comnick', 'Jerry Comnick', 'Helen Denko', 'Jan Comnick', 'Belen Comnick', 'Kraig Comnick', 'Thomas Comnick', 'Karen Comnick', 'Cheryl Comnick', 'Tim Comnick', 'Michael Comnick', 'Emma Comnick', 'Estelle Comnick', 'Phyllis Comnick', 'Danita Comnick', 'Gary Comnick', 'Clayton Comnick', 'Billy Comnick', 'Linda Comnick', 'Ramon Comnick', 'Robert Comnick', 'Wendy Comnick']",44,3,529
4,3,"['Rick Comnick', 'Michael Comnick', 'Jean Comnick', 'Judith Comnick', 'Lillie Comnick', 'Carmelo Denko', 'George Denko']",[],0,7,570
5,3,"['Kathleen Comnick', 'Daniel Comnick', 'Linda Comnick', 'Shirley Denko', 'George Denko', 'Estella Comnick', 'Sharon Comnick', 'Martin Comnick']","['Carl Comnick', 'Benjamin Comnick', 'Donna Denko', 'Morris Comnick', 'Robert Comnick', 'Darlene Comnick', 'Crystal Comnick', 'Jose Comnick', 'Albert Comnick', 'Margaret Comnick', 'Curtis Comnick', 'Anna Comnick', 'Archie Denko', 'Kim Comnick', 'Anna Comnick', 'Sidney Comnick', 'Elizabeth Comnick', 'Frank Comnick', 'Arlene Denko', 'Gilda Comnick', 'Lisa Comnick', 'William Denko', 'Alexandra Comnick', 'Brianna Comnick', 'Jesse Comnick', 'Nelson Comnick', 'Erica Comnick', 'Tracey Comnick', 'Wilbur Comnick', 'Mabel Comnick', 'Bert Denko', 'Nathan Comnick', 'David Denko', 'Sean Denko', 'Wilbert Comnick', 'Christopher Comnick', 'Tenisha Denko', 'Earl Comnick', 'Cecil Comnick', 'Nick Denko', 'Barry Comnick', 'Robert Comnick', 'Irvin Comnick', 'Kathleen Denko', 'Stephen Comnick']",45,8,563
5,4,"['Clyde Denko', 'Kathy Comnick', 'Hope Comnick', 'Carole Comnick', 'Hiram Denko', 'Theresa Comnick', 'Lorraine Comnick', 'Leslie Comnick', 'Kathleen Denko']",[],0,9,600
11,0,"['Joan Comnick', 'Ann Comnick', 'Joyce Comnick', 'Benjamin Comnick', 'Nicky Comnick', 'Mary Comnick', 'Stuart Comnick', 'Carlos Denko', 'Suzanne Comnick', 'Frank Comnick', 'Carl Comnick']","['Curtis Denko', 'Ronald Comnick', 'Eugene Comnick', 'Hazel Comnick', 'John Comnick', 'Anthony Comnick', 'Terri Denko', 'Danny Comnick', 'Kathryn Comnick', 'Margarita Comnick', 'Rosa Comnick', 'Diane Comnick', 'David Comnick', 'Christopher Comnick', 'Clara Comnick', 'John Comnick', 'Allison Comnick', 'Bryan Comnick', 'Carolyn Denko', 'Robert Comnick', 'Betty Comnick', 'Juli Denko', 'Herbert Comnick', 'Brenda Denko', 'Valencia Comnick', 'Ellen Comnick', 'Duane Comnick', 'Kim Comnick', 'Joe Denko', 'Michael Comnick', 'Juan Denko', 'Vernita Comnick', 'James Comnick', 'Michael Comnick', 'Donna Comnick', 'Doris Comnick', 'William Comnick', 'Shawn Denko', 'Isadora Comnick', 'Jeremiah Comnick', 'Alvaro Denko', 'Paul Comnick', 'Joyce Comnick']",43,11,591
5,6,"['Gloria Denko', 'Lawrence Comnick', 'Walter Comnick', 'James Comnick', 'Carlotta Comnick', 'Charles Comnick', 'Robert Comnick', 'Marjorie Comnick', 'Tim Comnick', 'Hazel Comnick', 'Ellen Comnick']",[],0,11,623
5,2,"['Andrea Denko', 'Gail Denko', 'Tammy Comnick', 'Minnie Denko', 'Steve Comnick', 'Keith Comnick', 'Adrienne Comnick']","['John Denko', 'Eric Comnick', 'Tomas Denko', 'Todd Comnick', 'Kathrin Comnick', 'Willie Comnick', 'Rachel Comnick', 'Carlos Comnick', 'Mark Comnick', 'Pamela Comnick', 'James Comnick', 'Mary Denko', 'Homer Comnick', 'Patricia Comnick', 'Joseph Comnick', 'Maira Denko', 'Bruce Comnick', 'Marjorie Comnick', 'Michael Comnick', 'Armando Denko', 'Jerome Denko', 'Clayton Denko', 'Darren Comnick', 'Rex Comnick', 'Bobby Comnick', 'Angela Comnick', 'Elwood Denko', 'Ebony Denko', 'Richard Denko', 'Jonathan Comnick']",30,7,612
14,5,"['Miranda Comnick', 'Gertrude Comnick', 'Jewel Comnick', 'Cathy Comnick', 'Lillie Comnick', 'Robert Comnick', 'Stephanie Comnick', 'James Comnick', 'Nicole Comnick', 'Elaine Denko', 'Robin Comnick', 'Victoria Comnick', 'Krista Comnick', 'Barbara Comnick', 'Mike Comnick', 'Patrick Comnick', 'Jan Comnick', 'Lisa Comnick', 'Paul Comnick']","['Leah Denko', 'Renata Comnick']",2,19,635
7,4,"['Mary Denko', 'Kristine Comnick', 'Denise Comnick', 'Laura Denko', 'Justin Comnick', 'Robert Comnick', 'Whitney Comnick', 'Leon Comnick', 'Jeanette Comnick', 'Shirley Comnick', 'David Comnick']","['Jennifer Denko', 'Genoveva Comnick', 'Albert Comnick', 'Teresa Denko', 'Elizabeth Comnick', 'Jesse Comnick', 'Rhonda Comnick', 'James Comnick', 'Dwight Comnick', 'Jane Comnick', 'Blake Comnick', 'Andrew Comnick', 'Homer Comnick', 'June Comnick']",14,11,618
10,3,"['Edmund Comnick', 'Karina Comnick', 'Heather Denko', 'Orlando Comnick', 'Celina Comnick', 'Lottie Comnick', 'Stephen Comnick', 'Irene Comnick', 'Sophia Denko', 'Marisol Comnick', 'Anthony Comnick', 'Shawn Denko', 'Elwood Denko']","['Ralph Comnick', 'Patricia Denko', 'Curtis Comnick', 'Wilma Comnick', 'Kimberly Comnick', 'Robert Comnick', 'Eric Comnick']",7,13,621
5,1,"['David Comnick', 'Marlene Denko', 'Raymond Comnick', 'Michael Comnick', 'Karen Comnick', 'Nick Denko']","['Lamar Comnick', 'Oliver Comnick', 'Stephanie Comnick', 'Ivan Comnick', 'Pamela Comnick']",5,6,615
6,2,"['Elizabeth Denko', 'Minnie Denko', 'Kristina Denko', 'Russell Comnick', 'Diane Denko', 'Mary Comnick', 'Paula Comnick', 'Jeanette Comnick']","['James Comnick', 'Marguerite Comnick', 'Clifford Denko', 'Michael Comnick', 'Ahmad Comnick', 'Kimberly Comnick', 'Lonnie Comnick', 'John Comnick', 'Edna Comnick', 'William Comnick', 'Heather Comnick', 'Kimberly Comnick', 'Curtis Comnick', 'Martha Comnick', 'Lester Comnick', 'Ben Comnick', 'Randi Comnick', 'Chris Comnick', 'Adrian Comnick', 'Ruby Comnick', 'Betty Comnick', 'Michael Comnick', 'Gilbert Comnick', 'Lola Comnick']",24,8,614
2,1,"['Larry Comnick', 'Patricia Comnick', 'Jane Comnick']","['Peter Comnick', 'Mary Comnick', 'George Comnick']",3,3,630
10,1,"['Cynthia Comnick', 'James Comnick', 'Blanca Comnick', 'Fredrick Denko', 'Andrew Comnick', 'Daphne Comnick', 'Sheldon Comnick', 'Elias Denko', 'Donna Comnick', 'Alvaro Denko', 'Dwight Comnick']","['James Denko', 'Jaclyn Comnick', 'Sylvia Comnick', 'Juanita Comnick', 'David Comnick', 'Chad Comnick', 'Eddie Comnick', 'Shelby Comnick', 'Debra Comnick', 'Charles Comnick', 'Refugio Comnick', 'Brittany Comnick', 'Dorothy Comnick', 'Henry Comnick', 'Francis Comnick', 'Carmen Comnick', 'James Comnick', 'David Comnick', 'Martin Comnick', 'Linette Comnick', 'Mabel Comnick', 'Evelyn Comnick', 'Roberto Denko', 'Thomas Comnick', 'Paula Comnick', 'Derek Comnick', 'Joseph Comnick', 'Georgianne Comnick', 'Erwin Comnick', 'Thomas Comnick', 'Joseph Comnick', 'Leonard Comnick', 'Sandra Comnick', 'Connie Comnick', 'Barry Comnick', 'Jessie Comnick', 'Rebecca Comnick', 'Jose Denko', 'Barbara Comnick', 'Alice Comnick']",40,11,630
11,0,"['Anthony Comnick', 'Kelli Comnick', 'John Comnick', 'Daniel Comnick', 'Odessa Denko', 'Gloria Comnick', 'Judith Comnick', 'Maria Comnick', 'David Comnick', 'Wilma Comnick', 'Martin Comnick']",[],0,11,659
12,3,"['Michelle Comnick', 'Nicole Comnick', 'Mike Denko', 'Derek Comnick', 'Mike Comnick', 'Stacey Comnick', 'Mary Comnick', 'Kay Comnick', 'Virginia Comnick', 'Leah Comnick', 'Irene Comnick', 'Linda Comnick', 'Terri Denko', 'Jesse Comnick', 'Ralph Comnick']","['Darlene Comnick', 'Reginald Comnick', 'Teresa Comnick', 'Adam Comnick', 'Maria Comnick', 'Gregory Comnick', 'Donna Comnick', 'Daniel Comnick', 'Paul Comnick', 'Carl Comnick', 'Oscar Comnick', 'Stacey Comnick', 'Mayra Comnick', 'Sandra Comnick', 'Ryan Comnick', 'Marcus Denko', 'Mary Comnick', 'Raymond Comnick', 'Rachel Comnick', 'Marvin Comnick', 'Susan Comnick', 'Garland Comnick', 'Joshua Comnick', 'Willie Comnick', 'Nancy Comnick', 'Barbara Comnick', 'Jeanne Comnick', 'Ronnie Comnick', 'Michele Comnick', 'David Denko', 'Thelma Comnick', 'Rose Comnick', 'Heather Comnick', 'Alvin Denko', 'Chad Comnick', 'Lorraine Comnick', 'Julie Comnick', 'Garry Comnick', 'Joshua Comnick', 'Jannie Comnick', 'Stella Comnick', 'Virginia Comnick', 'Ruth Comnick', 'Harold Comnick', 'Harold Comnick', 'Holly Comnick', 'Mary Comnick', 'Nathaniel Comnick', 'Virginia Comnick', 'Pamela Comnick']",50,15,648
5,1,"['Natalie Comnick', 'Jason Denko', 'Norma Comnick', 'Dave Denko', 'Justin Comnick', 'Michael Comnick']",[],0,6,683
9,3,"['Earl Comnick', 'Alejandro Denko', 'Patty Comnick', 'Scott Denko', 'Barbara Comnick', 'Luis Comnick', 'Angela Comnick', 'Jeannette Denko', 'Samuel Comnick', 'Rebecca Comnick', 'Peter Comnick', 'Thelma Comnick']","['Eric Comnick', 'Cassandra Comnick', 'Della Comnick', 'Alan Comnick', 'Vance Comnick', 'Linda Comnick', 'Sarah Comnick', 'Susana Comnick', 'Debbie Comnick', 'Gary Comnick', 'David Comnick', 'Paul Comnick', 'Karen Comnick', 'Robert Comnick', 'Joseph Comnick', 'Dennis Comnick', 'Mary Comnick', 'Robert Comnick', 'Staci Comnick', 'Connie Denko', 'James Denko', 'Peter Comnick', 'Anna Comnick', 'Etta Comnick', 'Kenneth Comnick', 'James Comnick', 'Byron Comnick', 'Peter Comnick', 'Linwood Comnick', 'Trevor Comnick', 'Alvin Denko', 'Betty Comnick', 'Christopher Comnick', 'Trent Comnick', 'Andy Comnick', 'William Comnick', 'Allan Denko', 'George Comnick', 'Jimmy Comnick', 'Doreen Comnick', 'Kesha Comnick', 'Laura Comnick', 'Juanita Comnick', 'Dean Denko', 'Donna Comnick', 'Joan Comnick', 'Frederick Denko', 'Gina Comnick', 'Stephanie Comnick', 'Beverly Denko']",50,12,677
10,2,"['Lillian Comnick', 'Victor Comnick', 'Catina Comnick', 'Denise Comnick', 'Alice Comnick', 'Crystal Comnick', 'Steven Comnick', 'Sylvester Comnick', 'Helen Denko', 'Valencia Comnick', 'Ebony Denko', 'Derek Comnick']",[],0,12,715
11,2,"['Brian Denko', 'Willie Denko', 'Nickolas Comnick', 'Brian Comnick', 'George Comnick', 'Vickie Comnick', 'Tara Denko', 'Jenna Comnick', 'Robert Comnick', 'Tenisha Denko', 'June Comnick', 'David Comnick', 'Holly Comnick']","['Mary Denko', 'Helene Denko', 'Kevin Comnick', 'Wendi Denko', 'John Comnick', 'Robert Comnick', 'David Comnick', 'Stephany Comnick', 'Larry Comnick', 'Kenneth Comnick', 'Jessie Comnick', 'Maria Comnick', 'Micheal Comnick', 'Thomas Comnick', 'Carleen Comnick', 'Mario Comnick', 'Joseph Comnick', 'John Comnick', 'Emmett Comnick', 'Clayton Comnick', 'Francisco Comnick', 'David Comnick', 'Elizabeth Denko', 'James Comnick', 'Hugh Comnick', 'Floyd Comnick', 'Russell Comnick', 'Nancy Comnick', 'Shawn Comnick', 'Sherry Denko', 'John Comnick', 'Jeannine Comnick', 'Richard Comnick', 'Camille Comnick', 'Carmen Comnick', 'Caroline Comnick', 'Mildred Comnick', 'Ryan Comnick', 'Eugene Comnick', 'Lorraine Comnick', 'Violette Comnick', 'Monica Denko', 'Margaret Comnick', 'Olga Comnick', 'Brandy Comnick', 'Nona Comnick', 'Jeannette Comnick', 'Jason Comnick']",48,13,703
5,5,"['Barbara Comnick', 'Portia Comnick', 'Lee Comnick', 'Alexander Comnick', 'Mayra Comnick', 'Laura Comnick', 'Lucia Comnick', 'Dustin Comnick', 'Etta Comnick', 'Jimmy Comnick']",[],0,10,738
4,3,"['Deborah Comnick', 'Stephen Denko', 'Tony Comnick', 'Lisa Comnick', 'Gary Comnick', 'Elizabeth Denko', 'David Comnick']","['Rosemary Denko', 'Elaine Comnick', 'Gerald Comnick', 'Jerry Comnick', 'Mark Comnick', 'Rosemary Comnick', 'Yanira Comnick', 'Shirley Denko', 'Derrick Comnick', 'Bryan Comnick', 'Patrick Comnick', 'Jaunita Comnick', 'Destiny Comnick', 'Denise Comnick', 'Audrey Comnick', 'Jennifer Comnick', 'Angela Comnick', 'Kathleen Denko', 'Marjorie Comnick', 'Jeff Comnick', 'Annie Comnick', 'Shelly Comnick', 'Marion Comnick', 'Ronald Denko', 'Rodney Comnick', 'Amber Comnick', 'Micah Comnick', 'Larry Denko', 'Susan Comnick', 'Charles Comnick', 'Margie Comnick', 'Mary Denko', 'Lisa Denko', 'Cyndi Comnick', 'Catherine Denko', 'Michael Denko', 'Michelle Denko', 'Brian Comnick']",38,7,728
6,8,"['Donnell Comnick', 'Ryan Comnick', 'Brian Comnick', 'Mitzi Comnick', 'Megan Denko', 'Linda Comnick', 'Irene Comnick', 'William Denko', 'Kristy Comnick', 'Maria Comnick', 'Elizabeth Comnick', 'Emmie Comnick', 'Jesse Comnick', 'Donna Comnick']",[],0,14,759
3,4,"['Donald Comnick', 'Anthony Comnick', 'Joyce Comnick', 'William Comnick', 'Robert Comnick', 'Rita Comnick', 'Micheal Comnick']","['Herman Comnick', 'Herbert Comnick', 'Kurtis Comnick', 'James Denko', 'Sid Comnick', 'Shirlee Comnick', 'Fred Comnick', 'Melinda Comnick', 'James Comnick', 'Laverne Comnick', 'Seth Comnick', 'Hannah Comnick', 'Benjamin Comnick', 'Amber Comnick', 'Robert Comnick', 'Donald Denko', 'John Comnick', 'Margaret Denko', 'Charles Comnick', 'Joseph Comnick', 'Alisha Comnick', 'Sylvia Comnick', 'Michael Comnick', 'Sarah Comnick', 'Gregory Comnick', 'William Comnick', 'Ramon Comnick', 'Carl Comnick', 'Josie Comnick']",29,7,745
11,6,"['Karen Comnick', 'Grady Comnick', 'Angel Comnick', 'James Comnick', 'Daniel Denko', 'Mary Comnick', 'Stacy Comnick', 'Priscilla Comnick', 'Louis Comnick', 'William Comnick', 'Michael Comnick', 'Anna Comnick', 'Kimberly Comnick', 'Maria Comnick', 'Oscar Comnick', 'Kurtis Comnick', 'Charles Comnick']",['Bessie Comnick'],1,17,767
11,6,"['Bob Comnick', 'Sandra Comnick', 'Anna Comnick', 'Charles Comnick', 'Lucille Comnick', 'Mary Comnick', 'Nicole Comnick', 'Tony Comnick', 'Jose Comnick', 'George Denko', 'Terrance Comnick', 'Virginia Denko', 'Gary Comnick', 'Darlene Comnick', 'Earl Comnick', 'Vernita Comnick', 'Carlos Comnick']","['Nancy Comnick', 'David Comnick', 'Sarah Comnick', 'Chante Comnick', 'Ryan Denko', 'Esther Denko', 'Henry Comnick', 'Eugene Denko', 'William Comnick', 'Mary Denko', 'Frank Comnick', 'David Denko', 'Roberto Comnick', 'Andrew Denko', 'Tyler Comnick', 'Mark Comnick']",16,17,751
6,6,"['Michael Comnick', 'Teri Comnick', 'Daniel Comnick', 'Kevin Denko', 'Troy Comnick', 'William Denko', 'Helen Comnick', 'Catherine Comnick', 'Sally Comnick', 'Heather Comnick', 'Eric Comnick', 'Eugene Denko']","['Dawn Comnick', 'Eileen Comnick', 'Edward Comnick', 'Shelly Comnick', 'Marianne Comnick', 'Bobby Comnick', 'Kendra Comnick', 'Raymond Comnick', 'Eduardo Comnick', 'Belva Comnick', 'Priscilla Comnick']",11,12,750
8,2,"['Felicia Comnick', 'Diana Comnick', 'Judson Denko', 'Helen Comnick', 'Elroy Comnick', 'Andrew Denko', 'Sammy Denko', 'Peter Comnick', 'Curtis Comnick', 'Sarah Comnick']","['Sharon Comnick', 'Delois Comnick', 'Ursula Comnick', 'Shelley Comnick', 'David Comnick', 'Felix Comnick', 'Daron Comnick', 'Barbara Comnick', 'Charles Comnick', 'Eddy Comnick']",10,10,749
6,2,"['Christina Comnick', 'Forest Comnick', 'Dana Denko', 'Eddie Comnick', 'Brittany Comnick', 'Mary Comnick', 'Stella Comnick', 'Betty Comnick']","['Heather Comnick', 'Arthur Comnick', 'Dawn Comnick', 'Wayne Comnick', 'Lilian Comnick', 'James Comnick', 'April Comnick', 'Anthony Comnick', 'John Comnick', 'Michael Comnick', 'Shirlene Comnick', 'Cindy Comnick', 'Ashley Comnick', 'Danny Comnick', 'William Comnick', 'Irene Comnick', 'Anthony Comnick', 'Marietta Comnick', 'Clint Comnick', 'Keith Comnick', 'Peter Denko', 'Faustino Comnick', 'Jason Comnick', 'Jane Comnick', 'John Denko', 'Maria Comnick', 'Charlene Comnick', 'Megan Comnick']",28,8,749
8,4,"['Ana Comnick', 'Elizabeth Denko', 'Linnea Comnick', 'Anthony Comnick', 'Stephan Denko', 'Steve Comnick', 'Maria Comnick', 'Kathryn Denko', 'Juan Comnick', 'Jose Comnick', 'Ramon Comnick', 'Danny Comnick']","['Bruce Comnick', 'Edwin Comnick', 'Harvey Comnick']",3,12,769
8,3,"['Michael Comnick', 'Bernita Comnick', 'David Comnick', 'Mary Comnick', 'Dan Comnick', 'James Comnick', 'Kevin Comnick', 'Jennifer Denko', 'Gilbert Comnick', 'Roberto Denko', 'Benjamin Comnick']","['Dana Denko', 'Jeanette Comnick', 'Rusty Comnick', 'Thomas Comnick', 'Albert Comnick', 'Aaron Comnick', 'James Denko', 'Cleo Comnick', 'Paul Comnick', 'Mike Comnick', 'Ryan Comnick', 'Dora Comnick', 'Dorothy Comnick', 'Bertha Comnick', 'Troy Comnick', 'Melvin Comnick', 'Wanda Comnick', 'Maria Comnick', 'Scott Comnick', 'Lewis Comnick', 'Larry Comnick', 'Bruce Comnick', 'Gloria Comnick', 'Brad Comnick', 'Kate Comnick', 'Thomas Denko', 'Margaret Comnick', 'Donald Comnick', 'John Comnick', 'Angela Comnick', 'Glenda Comnick', 'Michael Comnick', 'Janet Denko', 'Phyllis Comnick', 'Carrie Comnick', 'Luis Comnick', 'Troy Comnick', 'Gloria Comnick', 'Christopher Comnick', 'Harold Denko', 'Debra Comnick', 'Amanda Comnick', 'Patricia Comnick', 'Edwardo Comnick', 'Monique Comnick', 'Elaine Comnick', 'Patricia Comnick', 'James Comnick', 'Lillian Comnick']",49,11,760
