accident_ticker,died_of_age_ticker,died,new_borns,birth_ticker,death_ticker,population_num
3,8,"['Joan Columbus', 'Kristian Columbus', 'Lauren Columbus', 'Carl Columbus', 'Dean Columbus', 'Robert Columbus', 'Lavonne Columbus', 'Jonathan Columbus', 'Mark Columbus', 'Tammi Columbus', 'Joanne Columbus']","['Mildred Columbus', 'Melvin Columbus', 'Alyssa Columbus', 'Anthony Columbus', 'Corrine Columbus', 'William Columbus', 'Rufus Columbus', 'Dolly Columbus', 'Betty Columbus', 'Rodger Columbus', 'Susan Columbus', 'Lauren Columbus', 'Susan Columbus', 'Tina Columbus', 'Elina Columbus', 'Crystal Columbus', 'Lavina Columbus', 'Virginia Columbus', 'Noelle Columbus', 'Robert Columbus', 'Shirley Columbus', 'Ann Columbus', 'Carroll Columbus', 'Jack Columbus', 'Stanley Columbus', 'Terry Columbus', 'Susan Columbus', 'Kenneth Columbus', 'Joan Columbus', 'Eva Columbus', 'Anita Columbus', 'Ruth Columbus', 'Elvin Columbus', 'Arthur Columbus', 'Joyce Columbus', 'Joseph Columbus', 'Michelle Columbus', 'Gregory Columbus', 'Vincent Columbus', 'Thomas Columbus', 'Jeanette Columbus', 'Sarah Columbus', 'Beverly Columbus', 'Constance Columbus', 'Katharine Columbus', 'Ronald Columbus', 'Alonzo Columbus', 'Pauline Columbus', 'Daniel Columbus', 'Sidney Columbus', 'Fred Columbus', 'Stephen Columbus', 'Michael Columbus', 'William Columbus', 'James Columbus', 'Michael Columbus', 'Bertha Columbus', 'Brian Columbus', 'Penny Columbus', 'Sean Columbus', 'Michael Columbus', 'Linda Columbus', 'Lori Columbus', 'Regina Columbus', 'Michael Columbus', 'Kelly Columbus', 'Dona Columbus', 'John Columbus', 'Steven Columbus', 'Bruce Columbus', 'John Columbus', 'Mary Columbus', 'Donald Columbus', 'Lois Columbus', 'William Columbus', 'Jamie Columbus', 'Marlon Columbus', 'Thomas Columbus', 'Louise Columbus', 'Bradford Columbus', 'Joseph Columbus', 'Maya Columbus', 'Lloyd Columbus', 'Debra Columbus', 'Anibal Columbus', 'Stephen Columbus']",86,11,2645
2,11,"['Jamie Columbus', 'Helen Columbus', 'Brian Columbus', 'Taisha Columbus', 'Wendy Columbus', 'Anthony Columbus', 'David Columbus', 'William Columbus', 'Cindy Columbus', 'Joel Columbus', 'Blanche Columbus', 'David Columbus', 'Jerry Columbus']","['Sharon Columbus', 'Norma Columbus', 'James Columbus', 'Daisy Columbus', 'Ronald Columbus', 'Karen Columbus', 'Raul Columbus', 'Mildred Columbus', 'Gregory Columbus', 'Anthony Columbus', 'Larry Columbus', 'Thurman Columbus', 'Gerald Columbus', 'Judith Columbus', 'Jose Columbus', 'Jim Columbus', 'James Columbus', 'John Columbus', 'Louise Columbus', 'Vena Columbus', 'Tracy Columbus', 'Kristina Columbus', 'Teresa Columbus', 'Rosalinda Columbus', 'Kaye Columbus', 'Rebecca Columbus', 'Teresa Columbus', 'Robert Columbus', 'James Columbus', 'Ryan Columbus', 'Mark Columbus', 'Bertha Columbus', 'Jason Columbus', 'Anna Columbus', 'Robert Columbus', 'Ellen Columbus', 'Geneva Columbus', 'Annie Columbus', 'Julio Columbus', 'Allison Columbus', 'Delaine Columbus', 'Emma Columbus', 'Gene Columbus', 'Woodrow Columbus', 'Myrna Columbus', 'Phyllis Columbus', 'Linda Columbus', 'Devin Columbus', 'Randi Columbus', 'Adam Columbus', 'Justin Columbus', 'Carlos Columbus', 'Andrew Columbus', 'Jason Columbus', 'Cora Columbus', 'Lula Columbus', 'Jerlene Columbus', 'Helen Columbus', 'Herbert Columbus', 'Kevin Columbus', 'Dorothy Columbus', 'Wallace Columbus', 'Richard Columbus', 'Angelita Columbus', 'Ruth Columbus', 'Natalie Columbus', 'Tracy Columbus', 'Stephanie Columbus', 'Constance Columbus', 'Ruth Columbus', 'Frank Columbus', 'Carrie Columbus', 'Cynthia Columbus', 'Kristen Columbus', 'Yolanda Columbus', 'Michael Columbus', 'Barbara Columbus', 'Allison Columbus', 'Alice Columbus', 'Michael Columbus', 'Marjorie Columbus', 'Kenneth Columbus', 'Kimberly Columbus', 'Walker Columbus', 'Howard Columbus', 'Katie Columbus', 'Mary Columbus', 'Thomas Columbus', 'Michael Columbus', 'Kevin Columbus', 'Sue Columbus', 'Ervin Columbus', 'Ashley Columbus', 'Sabrina Columbus', 'Francis Columbus', 'Simone Columbus', 'Robert Columbus', 'Deborah Columbus', 'Bobby Columbus', 'Brittany Columbus', 'Dorothy Columbus', 'Ian Columbus', 'Mary Columbus', 'Harold Columbus', 'Pamela Columbus', 'Steven Columbus', 'Jimmy Columbus', 'Carolyn Columbus', 'Joseph Columbus', 'Wilma Columbus', 'Bobby Columbus', 'Mark Columbus', 'Shirley Columbus', 'Thomas Columbus']",114,13,2720
6,10,"['Nona Columbus', 'Sheila Columbus', 'Aisha Columbus', 'Mary Columbus', 'Joel Columbus', 'Regina Columbus', 'Billy Columbus', 'Williams Columbus', 'Alexander Columbus', 'Sharon Columbus', 'Denise Columbus', 'Susanne Columbus', 'Christina Columbus', 'Doris Columbus', 'Jeffrey Columbus', 'Vincent Columbus']","['Charles Columbus', 'Clara Columbus', 'Christopher Columbus', 'Renee Columbus', 'Frank Columbus', 'Sidney Columbus', 'Betsy Columbus', 'Celena Columbus', 'Kenneth Columbus', 'Ella Columbus', 'Rene Columbus', 'Janice Columbus', 'Caroline Columbus', 'Matthew Columbus', 'Pamela Columbus', 'Susan Columbus', 'Elva Columbus', 'Bobby Columbus', 'Pedro Columbus', 'Brian Columbus', 'Lina Columbus', 'Mavis Columbus', 'Bill Columbus', 'Allen Columbus', 'Noel Columbus', 'Christopher Columbus', 'Araceli Columbus', 'Barbara Columbus', 'Jo Columbus', 'Minh Columbus', 'Charles Columbus', 'Tammy Columbus', 'Dennis Columbus', 'Julianna Columbus', 'Ruby Columbus', 'Joyce Columbus', 'Earl Columbus', 'Richard Columbus', 'Juanita Columbus', 'Viola Columbus', 'Megan Columbus', 'Miki Columbus', 'Joseph Columbus', 'Jackson Ashmore', 'Gregory Columbus', 'Thomas Columbus', 'Victor Columbus', 'Michael Columbus', 'Becky Columbus', 'William Columbus', 'Debra Columbus', 'Thelma Columbus', 'Daniel Columbus', 'Jeffrey Columbus', 'Scott Columbus', 'Robert Columbus', 'Tracy Columbus', 'Robert Columbus', 'Elvis Columbus', 'Katherine Columbus', 'Rose Columbus', 'David Columbus', 'Mary Columbus', 'Denise Columbus', 'Debra Columbus', 'Masako Columbus', 'Kenneth Columbus', 'Heather Columbus', 'Dora Columbus', 'Angela Columbus', 'Charles Columbus', 'Wayne Columbus', 'Lonnie Columbus', 'Michael Columbus', 'Charles Columbus', 'William Columbus', 'Brandon Columbus', 'Mayra Columbus', 'Rebecca Columbus', 'Doretha Columbus', 'Marc Columbus', 'Jason Columbus', 'Bridgett Columbus', 'Jade Columbus', 'Frankie Columbus', 'Michael Columbus', 'Otto Columbus', 'James Columbus', 'Sharon Columbus', 'George Columbus', 'Rudolph Columbus', 'Lawrence Columbus', 'Lori Columbus', 'Justin Columbus', 'Louise Columbus', 'Mauricio Columbus', 'Clarence Columbus', 'Eric Columbus', 'Linda Columbus', 'Cory Columbus', 'Ed Columbus', 'Ruth Columbus', 'Tom Columbus', 'Manuel Columbus']",104,16,2821
10,10,"['Joan Columbus', 'Daniel Columbus', 'Frederick Columbus', 'Israel Columbus', 'Virginia Columbus', 'Elke Columbus', 'Wendell Columbus', 'Karen Columbus', 'Donald Columbus', 'Joshua Columbus', 'Karen Columbus', 'Opal Columbus', 'Dorothy Columbus', 'Leon Columbus', 'Roxanne Columbus', 'Michelle Columbus', 'Glen Columbus', 'William Columbus', 'Pauline Columbus', 'Thomas Columbus']","['Robert Columbus', 'James Columbus', 'Michael Columbus', 'Michael Columbus', 'Isabelle Columbus', 'Alana Columbus', 'Willard Columbus', 'Donna Columbus', 'Don Columbus', 'Joseph Columbus', 'Andrew Columbus', 'Alex Columbus', 'Linda Columbus', 'Jessica Columbus', 'Van Columbus', 'Johnny Columbus', 'Paul Columbus', 'John Columbus', 'Frances Columbus', 'Tami Columbus', 'Vivian Columbus', 'Kathleen Columbus', 'Margaret Columbus', 'James Columbus', 'Dennis Columbus', 'Ira Columbus', 'Margaret Columbus', 'Edith Columbus', 'Juana Columbus', 'William Columbus', 'Ronald Columbus', 'Rocky Columbus', 'Edward Columbus', 'Angela Columbus', 'Lee Columbus', 'Effie Columbus', 'James Columbus', 'Sarah Columbus', 'James Columbus', 'Jose Columbus', 'Louis Columbus', 'Mary Columbus', 'Carol Columbus', 'Rayford Columbus', 'Christopher Columbus', 'John Columbus', 'Michael Columbus', 'Susana Columbus', 'David Columbus', 'Frederick Columbus', 'Marcia Columbus', 'Walker Columbus', 'Mohammad Columbus', 'Brian Columbus', 'John Columbus', 'Carlton Columbus', 'Joseph Columbus', 'Cedric Columbus', 'Deborah Ashmore', 'Judith Columbus', 'Janelle Columbus', 'James Columbus', 'Dawn Columbus', 'Beverly Columbus', 'Deborah Columbus', 'Edward Columbus', 'Kim Columbus', 'Christy Columbus', 'Marian Columbus', 'Twila Columbus', 'Brandon Columbus', 'Joe Columbus', 'Mike Columbus', 'Harold Columbus', 'Michael Columbus', 'Sandra Columbus', 'Peggy Columbus', 'Charles Ashmore', 'Katrina Columbus', 'Helen Columbus', 'Carolyn Columbus', 'Erika Columbus', 'Terry Columbus', 'Ann Columbus', 'Shawn Columbus', 'Jerry Columbus', 'Roger Columbus', 'Jessica Columbus', 'Earnestine Columbus', 'Roy Columbus', 'Bobbie Columbus', 'Muriel Columbus', 'Randy Columbus', 'David Columbus', 'Kristine Columbus', 'Sarah Columbus', 'Lolita Columbus', 'Julia Columbus', 'Reginald Columbus', 'Rachel Columbus', 'Josefina Columbus', 'Matthew Columbus', 'Ralph Columbus', 'Patrick Columbus', 'Janet Columbus', 'Lela Columbus', 'Timothy Columbus', 'Nellie Columbus', 'Kelley Columbus', 'Tammy Columbus', 'Frances Columbus', 'Patricia Columbus']",112,20,2909
5,9,"['Daniel Columbus', 'Margarita Columbus', 'John Columbus', 'Christine Columbus', 'Kevin Columbus', 'Stanley Ashmore', 'Katherine Columbus', 'Roy Columbus', 'Jennifer Columbus', 'Billy Columbus', 'Arthur Columbus', 'Jeanne Columbus', 'Renee Columbus', 'Andrew Columbus']","['Megan Columbus', 'Joseph Columbus', 'Lisa Columbus', 'Melvin Columbus', 'Harold Columbus', 'John Columbus', 'Tammy Columbus', 'Fred Columbus', 'Cynthia Ashmore', 'Donald Columbus', 'George Columbus', 'Bobby Columbus', 'Beatriz Columbus', 'Abby Columbus', 'Bruce Columbus', 'Theresa Columbus', 'Richard Columbus', 'Christina Columbus', 'Katherine Columbus', 'James Columbus', 'Donna Columbus', 'Andrea Columbus', 'Carmen Columbus', 'Eileen Columbus', 'Joe Columbus', 'Travis Columbus', 'Maria Columbus', 'Carolyn Columbus', 'Rickey Columbus', 'Cynthia Columbus', 'Albert Columbus', 'Theodore Columbus', 'Wayne Columbus', 'Walter Columbus', 'Dennis Columbus', 'Gloria Columbus', 'John Columbus', 'Susan Columbus', 'Elizabeth Columbus', 'Christy Columbus', 'Will Columbus', 'Joetta Columbus', 'Frank Columbus', 'Lawrence Columbus', 'Fay Columbus', 'Hal Columbus', 'Stephen Columbus', 'Joe Columbus', 'Joe Columbus', 'Lavern Columbus', 'Guadalupe Columbus', 'Diane Columbus', 'David Columbus', 'Leif Columbus', 'Douglas Columbus', 'Jack Columbus', 'Betty Columbus', 'Barry Columbus', 'Mary Columbus', 'Catherine Columbus', 'Willie Columbus', 'Patricia Columbus', 'Edward Columbus', 'Ian Columbus', 'Louise Columbus', 'Dave Columbus', 'Derek Columbus', 'Steven Columbus', 'Elizabeth Columbus', 'Jamie Columbus', 'Stephanie Columbus', 'Diane Columbus', 'Margaret Columbus', 'Mike Columbus', 'Christopher Columbus', 'Sherri Columbus', 'Lauren Columbus', 'Thomas Columbus', 'Autumn Columbus', 'Carrie Columbus', 'Philip Columbus', 'Jose Columbus', 'William Columbus', 'Michael Columbus', 'Eliseo Ashmore', 'Stacy Columbus', 'Dorothy Columbus', 'Angie Columbus', 'Barbara Columbus', 'Zachary Columbus', 'Stephen Columbus', 'Pedro Columbus', 'Sun Columbus', 'James Columbus', 'Lindsey Columbus', 'William Columbus', 'Esther Columbus', 'Michael Columbus', 'Caroline Columbus', 'Mary Columbus', 'Stan Columbus', 'Marion Columbus', 'Barbara Columbus', 'Barbara Columbus', 'Mary Columbus', 'Irma Columbus', 'Mary Columbus', 'James Columbus', 'Jacki Columbus', 'Kenneth Columbus', 'Lisa Columbus', 'Michele Columbus', 'Javier Columbus', 'Herbert Columbus', 'Laurence Columbus', 'Lonnie Columbus', 'Joy Columbus', 'Bobby Columbus', 'Joseph Columbus', 'James Ashmore', 'Barbara Columbus', 'James Columbus', 'Quinn Columbus', 'Arthur Columbus']",124,14,3001
10,12,"['Patricia Columbus', 'Hector Columbus', 'Lawrence Columbus', 'Jillian Columbus', 'Walter Columbus', 'William Columbus', 'Brian Columbus', 'William Columbus', 'Lisa Columbus', 'Michael Columbus', 'Jennifer Columbus', 'Jackie Columbus', 'Richard Columbus', 'James Columbus', 'Robert Columbus', 'Patricia Columbus', 'Gerald Columbus', 'Anita Columbus', 'Michael Columbus', 'Lucille Columbus', 'Thomas Columbus', 'Stephanie Columbus']","['Leonard Columbus', 'Charlotte Columbus', 'Betty Columbus', 'Roger Columbus', 'Margie Columbus', 'Dennis Columbus', 'Cody Columbus', 'John Columbus', 'Margaret Columbus', 'Nancy Columbus', 'Rosemarie Columbus', 'Ronnie Columbus', 'Sandra Columbus', 'Deborah Columbus', 'John Columbus', 'Caroline Columbus', 'Jonathan Columbus', 'Irene Ashmore', 'Phyllis Columbus', 'Susan Columbus', 'John Columbus', 'Ernest Columbus', 'Robert Columbus', 'Jill Columbus', 'Chad Columbus', 'Jamie Columbus', 'Luis Columbus', 'Marian Columbus', 'Patrick Columbus', 'Rich Columbus', 'Holly Columbus', 'Bruce Columbus', 'Latonya Columbus', 'Alice Columbus', 'Terry Columbus', 'Eric Columbus', 'Brenda Columbus', 'Lori Columbus', 'Randy Columbus', 'Neil Columbus', 'Carl Columbus', 'Sam Columbus', 'Johnny Columbus', 'Amy Columbus', 'Rufus Columbus', 'Ryan Ashmore', 'Thomas Columbus', 'Louisa Columbus', 'Rose Columbus', 'Sheri Columbus', 'Ruth Columbus', 'Kim Columbus', 'Carla Columbus', 'Kim Columbus', 'Kenneth Columbus', 'Robert Columbus', 'Mary Columbus', 'Rosa Columbus', 'Kevin Columbus', 'Louise Columbus', 'Wanda Columbus', 'Danny Columbus', 'Shira Columbus', 'Dawn Columbus', 'James Columbus', 'Norman Columbus', 'Sheena Columbus', 'Samantha Columbus', 'Mae Columbus', 'Everett Columbus', 'Doris Columbus', 'Raymond Columbus', 'Edith Columbus', 'Cody Columbus', 'Crystal Columbus', 'George Columbus', 'Benjamin Columbus', 'Katie Columbus', 'Christie Columbus', 'Wayne Columbus', 'Helen Columbus', 'Charlotte Columbus', 'Debra Columbus', 'Donald Columbus', 'Michael Columbus', 'Gerald Columbus', 'Vera Columbus', 'John Columbus', 'Lisa Columbus', 'Lisa Columbus', 'David Columbus', 'Lashaun Columbus', 'Anthony Columbus', 'Vincent Columbus', 'Ray Columbus', 'Jacob Columbus', 'Jennifer Columbus', 'Eloise Columbus', 'Raymundo Columbus', 'Ian Columbus', 'Deborah Columbus', 'Tommy Columbus', 'Setsuko Columbus', 'Aldo Columbus', 'Amber Columbus', 'Gary Columbus', 'Ryan Columbus', 'Alyse Columbus', 'Annette Columbus', 'Steven Columbus', 'Christopher Columbus', 'Andrew Columbus', 'Gail Columbus', 'Mohammad Columbus', 'Robert Columbus', 'Naida Columbus', 'Andrew Columbus', 'James Columbus', 'Matthew Columbus', 'Bettie Columbus', 'Calvin Columbus', 'Ronald Columbus']",122,22,3111
6,10,"['Brianna Columbus', 'Bennie Columbus', 'Susan Columbus', 'Robert Columbus', 'Billy Columbus', 'Pedro Columbus', 'Casey Columbus', 'Malinda Columbus', 'Henry Ashmore', 'James Columbus', 'Shannon Columbus', 'Sally Columbus', 'Ryan Columbus', 'Florence Columbus', 'Sam Columbus', 'Lee Columbus']","['Christopher Columbus', 'Jennifer Columbus', 'Alan Columbus', 'Melissa Columbus', 'Edith Columbus', 'Lloyd Columbus', 'Melissa Columbus', 'Daniel Columbus', 'Jamie Columbus', 'James Columbus', 'Melissa Columbus', 'David Columbus', 'Richard Columbus', 'Cherie Columbus', 'Charles Columbus', 'Tanner Columbus', 'Brittani Columbus', 'Wendy Ashmore', 'Emerita Columbus', 'Carlos Columbus', 'William Columbus', 'Kenneth Columbus', 'Susan Columbus', 'Ernest Columbus', 'Julia Columbus', 'Steven Columbus', 'George Columbus', 'Annie Columbus', 'Rosalyn Columbus', 'Barbara Columbus', 'Julie Columbus', 'Ella Columbus', 'Albert Columbus', 'Janet Columbus', 'Mark Columbus', 'Earline Columbus', 'Robert Columbus', 'Samuel Columbus', 'Daniel Columbus', 'Anthony Columbus', 'Ray Columbus', 'Charles Columbus', 'Jason Columbus', 'Robert Columbus', 'Ruth Columbus', 'Nicholas Columbus', 'Joseph Columbus', 'Robin Columbus', 'Dustin Columbus', 'Thomas Columbus', 'Hazel Columbus', 'Richard Columbus', 'Stephen Columbus', 'Florence Columbus', 'Angela Columbus', 'Laura Columbus', 'Joseph Columbus', 'Myra Columbus', 'Leslie Columbus', 'Mary Columbus', 'Pamela Columbus', 'Lizabeth Columbus', 'Anne Columbus', 'Michael Columbus', 'Cecilia Columbus', 'Hubert Columbus', 'Gary Columbus', 'Phil Columbus', 'Kenneth Columbus', 'Maureen Columbus', 'Melissa Columbus', 'Robert Columbus', 'Joseph Columbus', 'Willie Columbus', 'Arthur Columbus', 'Alex Columbus', 'Jerome Columbus', 'Megan Columbus', 'Daniel Columbus', 'Edgar Columbus', 'Yvonne Columbus', 'Carl Columbus', 'Stephanie Columbus', 'Clinton Columbus', 'Carrie Columbus', 'Wesley Columbus', 'Janene Columbus', 'Tricia Columbus', 'Claudia Columbus', 'Gerry Columbus', 'Osvaldo Columbus', 'Lemuel Ashmore', 'Jesse Columbus', 'Lien Columbus', 'Clarence Columbus', 'Arthur Columbus', 'Bobby Columbus', 'David Columbus', 'Daniel Columbus', 'Terrence Columbus', 'Robin Columbus', 'Jorge Columbus', 'Charles Columbus', 'Milton Columbus', 'Charles Columbus', 'Henry Columbus', 'Elizabeth Columbus', 'Patricia Columbus', 'Julie Columbus', 'Annette Columbus', 'Felix Columbus', 'Robert Columbus', 'Lynda Columbus', 'Wilbur Columbus', 'Jonathan Columbus', 'Brian Columbus', 'Kenneth Columbus', 'Hugh Columbus', 'Sherry Columbus']",119,16,3211
8,9,"['Aimee Columbus', 'Mary Columbus', 'Donald Columbus', 'Elizabeth Columbus', 'Willie Columbus', 'Penelope Columbus', 'Carmela Columbus', 'Sammy Columbus', 'Hector Columbus', 'Angela Columbus', 'George Columbus', 'Tammy Columbus', 'Audrea Columbus', 'Priscilla Columbus', 'Stephen Columbus', 'Susan Columbus', 'Richard Columbus']","['Maria Columbus', 'William Columbus', 'Ted Columbus', 'Robert Columbus', 'Isabel Columbus', 'Mary Columbus', 'Wanda Columbus', 'Cynthia Ashmore', 'Steven Columbus', 'Stephanie Columbus', 'Constance Columbus', 'Lydia Columbus', 'Diane Columbus', 'Marilyn Columbus', 'Clement Columbus', 'Ronald Columbus', 'Deborah Columbus', 'Stephen Columbus', 'Michelle Columbus', 'Nancy Columbus', 'Christen Columbus', 'Gary Columbus', 'Douglas Columbus', 'Ruby Columbus', 'James Columbus', 'Jeanne Columbus', 'Bill Columbus', 'David Columbus', 'Terrence Columbus', 'Rebecca Columbus', 'Reginald Columbus', 'Juan Columbus', 'Andrew Columbus', 'John Columbus', 'Brett Columbus', 'Earl Columbus', 'Richard Columbus', 'Joe Columbus', 'Donna Columbus', 'Harold Columbus', 'Martha Columbus', 'James Columbus', 'Diane Columbus', 'Craig Columbus', 'Kimberly Columbus', 'Edda Ashmore', 'Russell Columbus', 'Pamela Columbus', 'Lisa Columbus', 'Amanda Columbus', 'Michelle Columbus', 'John Columbus', 'Michael Columbus', 'Tamara Columbus', 'Erin Columbus', 'Alba Columbus', 'Angelica Columbus', 'Steve Columbus', 'Douglas Columbus', 'Earnestine Columbus', 'Kenny Columbus', 'David Columbus', 'Sandy Columbus', 'Gerald Columbus', 'Veronica Columbus', 'Ezra Columbus', 'Donald Columbus', 'Sharon Columbus', 'Matthew Columbus', 'Robert Columbus', 'Tom Columbus', 'Evangelina Columbus', 'Keith Columbus', 'Vera Columbus', 'William Columbus', 'Andrea Columbus', 'Kathy Columbus', 'Harry Columbus', 'Brandon Columbus', 'Mack Columbus', 'Andrea Columbus', 'Kay Columbus', 'James Columbus', 'David Columbus', 'Phyliss Columbus', 'Elana Columbus', 'Veronica Columbus', 'Belinda Columbus', 'Patrick Columbus', 'Nancy Columbus', 'Frank Columbus', 'Robert Columbus', 'Amy Columbus', 'Douglas Columbus', 'Mark Columbus', 'George Ashmore', 'Willard Columbus', 'Harland Columbus', 'Barbara Columbus', 'Flossie Columbus', 'Alma Columbus', 'Ernest Columbus', 'Ernest Columbus', 'Gerald Columbus', 'Rose Columbus', 'Jane Columbus', 'Jerry Columbus', 'Patricia Columbus', 'Zenaida Columbus', 'Minnie Columbus', 'Eric Columbus', 'Mitchell Columbus', 'Kevin Columbus', 'Rosalind Columbus', 'Cynthia Columbus', 'Debra Columbus', 'Daryl Columbus', 'Loren Columbus', 'Jeffery Columbus', 'Shana Columbus']",120,17,3314
10,11,"['Geraldine Columbus', 'Frances Columbus', 'Marion Columbus', 'Tina Columbus', 'Kelly Columbus', 'Michael Columbus', 'Richard Columbus', 'Kelly Columbus', 'Karen Columbus', 'Katherin Columbus', 'Izola Columbus', 'Ann Columbus', 'Gerard Columbus', 'Delisa Columbus', 'Carol Columbus', 'Andrew Columbus', 'Lauren Columbus', 'Norma Columbus', 'Josefina Columbus', 'George Columbus', 'Deborah Columbus']","['Jason Columbus', 'Andres Columbus', 'Lola Columbus', 'Ethel Columbus', 'Jovita Columbus', 'Jeri Columbus', 'Viola Columbus', 'Mike Columbus', 'John Columbus', 'Jacqueline Columbus', 'Steven Columbus', 'Richard Columbus', 'Edward Columbus', 'Kelly Columbus', 'Miriam Columbus', 'Thomas Columbus', 'Bernard Columbus', 'Kenneth Columbus', 'Charles Columbus', 'Patricia Columbus', 'Tamika Columbus', 'Dorothy Columbus', 'Christopher Columbus', 'Bobby Columbus', 'Andre Columbus', 'Carlton Columbus', 'Jody Columbus', 'Dong Columbus', 'Daniel Columbus', 'Matthew Columbus', 'Linda Columbus', 'Deirdre Columbus', 'Steven Columbus', 'Genevieve Columbus', 'William Columbus', 'Arturo Columbus', 'Christopher Columbus', 'Charles Columbus', 'Leslie Columbus', 'Mary Columbus', 'Joy Columbus', 'Katie Columbus', 'Joseph Columbus', 'Barry Columbus', 'Margaret Columbus', 'Denise Columbus', 'Thomas Columbus', 'George Columbus', 'Hector Columbus', 'Christopher Columbus', 'Chris Columbus', 'Rene Columbus', 'Fidel Columbus', 'Walter Columbus', 'Steven Columbus', 'Shellie Columbus', 'Delbert Columbus', 'Jason Columbus', 'Leonard Columbus', 'Christin Columbus', 'Tamera Columbus', 'Irene Columbus', 'Cindy Columbus', 'Twyla Columbus', 'Evelyn Columbus', 'Donald Columbus', 'Robin Columbus', 'Billy Columbus', 'Jessica Columbus', 'John Columbus', 'Joseph Columbus', 'Haley Ashmore', 'Esther Columbus', 'Howard Columbus', 'Randy Columbus', 'Chad Columbus', 'Tracy Columbus', 'Ronnie Columbus', 'Enrique Columbus', 'Angelo Columbus', 'Lonnie Columbus', 'Harry Columbus', 'Mark Columbus', 'Elizabeth Columbus', 'Susan Columbus', 'Kim Columbus', 'Michael Columbus', 'Javier Columbus', 'Minh Columbus', 'Louise Columbus', 'Jerry Columbus', 'Jason Columbus', 'Daniel Columbus', 'Mario Columbus', 'Allen Columbus', 'George Columbus', 'Dewitt Columbus', 'Brian Columbus', 'Leroy Columbus', 'David Columbus', 'Juan Columbus', 'Magdalena Columbus', 'Jessica Columbus', 'Eileen Columbus', 'Robert Columbus', 'Charles Columbus', 'Dennis Columbus', 'Eric Columbus', 'Anthony Columbus', 'Victoria Columbus', 'Pierre Columbus', 'Ruth Columbus', 'Daniel Columbus', 'Iris Columbus', 'Eldon Columbus', 'Anthony Columbus', 'Stephen Columbus']",117,21,3417
10,8,"['Rhonda Columbus', 'Amy Columbus', 'Sarah Columbus', 'Marjorie Columbus', 'Elizabeth Columbus', 'George Columbus', 'Kathleen Columbus', 'Scott Columbus', 'Darin Columbus', 'Deborah Columbus', 'Steve Columbus', 'Miriam Columbus', 'Betty Columbus', 'Jamie Columbus', 'Joe Columbus', 'Clara Columbus', 'Brandon Columbus', 'Jane Columbus']","['Betty Columbus', 'Julio Columbus', 'Monty Columbus', 'Terry Columbus', 'Joseph Columbus', 'Timothy Columbus', 'Pearly Columbus', 'Mavis Columbus', 'William Columbus', 'David Columbus', 'Alvaro Columbus', 'Alejandro Columbus', 'Nathan Columbus', 'Toney Columbus', 'William Columbus', 'Randy Columbus', 'Matthew Columbus', 'Frederick Columbus', 'Davina Columbus', 'Irene Columbus', 'Garrett Columbus', 'Stephen Columbus', 'Betty Columbus', 'Warren Columbus', 'Harold Columbus', 'Shelby Columbus', 'Lynnette Columbus', 'Jessica Columbus', 'Michelle Columbus', 'Pauline Columbus', 'Arthur Columbus', 'Stephen Columbus', 'Roy Columbus', 'Kyle Columbus', 'William Columbus', 'Albertha Columbus', 'Tina Columbus', 'Gordon Columbus', 'Michael Columbus', 'Sandra Columbus', 'Edward Columbus', 'Roosevelt Columbus', 'Rodolfo Columbus', 'Robert Columbus', 'Olivia Columbus', 'Mary Columbus', 'John Columbus', 'Deborah Columbus', 'Chong Columbus', 'Chad Columbus', 'Courtney Columbus', 'Margaret Columbus', 'Wayne Columbus', 'Robert Columbus', 'Sandy Columbus', 'Wilbert Columbus', 'Paula Columbus', 'Robert Columbus', 'Myrtle Columbus', 'Guadalupe Columbus', 'Zola Columbus', 'Michael Columbus', 'Wilfred Columbus', 'Scott Columbus', 'Valentina Columbus', 'George Columbus', 'Hazel Columbus', 'Edwin Columbus', 'Willie Columbus', 'Raymond Columbus', 'Angeline Columbus', 'Joseph Columbus', 'Margaret Columbus', 'Nicholas Columbus', 'Gregory Columbus', 'Aaron Columbus', 'Natalie Columbus', 'Edward Columbus', 'Doris Columbus', 'Dennis Columbus', 'Henry Columbus', 'Marty Columbus', 'Essie Columbus', 'Margaret Columbus', 'Callie Columbus', 'Bobby Columbus', 'Crystal Columbus', 'Joseph Columbus', 'Henry Columbus', 'Margaret Columbus', 'Robert Columbus', 'Theresa Columbus', 'Deborah Columbus', 'Martha Columbus', 'Christine Ashmore', 'Barbara Columbus', 'Ronnie Columbus', 'Sheila Columbus', 'Marco Columbus', 'Joann Columbus', 'Jerry Columbus', 'William Columbus', 'Laura Columbus', 'Harry Columbus', 'Willie Columbus', 'Amber Columbus', 'Edward Columbus', 'Randall Columbus', 'Gerald Columbus', 'Kelly Columbus', 'Courtney Columbus', 'Ruth Columbus', 'Amber Columbus', 'Gerald Columbus', 'Gwendolyn Columbus', 'Clarence Columbus', 'Jacob Columbus', 'Dorothy Columbus', 'Chris Columbus', 'Lamont Columbus', 'John Columbus', 'Karen Columbus', 'Sue Columbus', 'Janie Columbus', 'Ofelia Columbus', 'Marian Columbus']",126,18,3513
